QUALIFIER	NR_NC filter	qt_cluster 200	PC-6	3C	PC32	0	23	41	53	66
177854_at	1	NC	5	5	4	4	5	4	5	5
177853_at	1	NC	5	5	4	4	5	4	5	5
177852_at	1	10	23	24	33	18	44	23	7	7
177851_at	1	NC	6	5	6	5	6	5	7	6
177850_at	1	NC	5	5	4	4	5	4	6	5
177849_at	1	NC	33	49	38	46	41	52	36	38
177848_at	1	NC	7	7	6	5	10	10	8	5
177847_at	1	NC	5	4	4	4	5	4	5	5
177846_at	0	NC	5	4	4	4	5	4	5	5
177845_at	1	NC	5	4	4	4	5	4	5	5
177844_at	1	NC	7	5	6	5	6	6	7	7
177843_at	1	NC	5	5	5	4	5	4	5	5
177842_at	1	NC	6	5	6	5	6	5	6	5
177841_at	1	NC	5	4	4	4	5	4	5	5
177840_at	1	NC	6	5	4	4	5	4	5	5
177839_s_at	1	NC	5	5	4	4	5	4	5	5
177838_at	1	2	7	5	6	4	7	8	12	14
177837_at	1	NC	5	4	5	4	5	4	6	6
177836_s_at	1	NC	6	5	6	5	6	6	7	7
177835_at	1	NC	6	5	5	4	5	4	6	6
177834_s_at	1	17	139	142	167	129	254	201	320	152
177833_s_at	1	NC	5	4	4	4	5	4	5	5
177832_at	1	NC	5	5	5	4	5	4	6	5
177831_at	1	NC	7	6	7	6	7	6	8	8
177830_at	1	14	41	46	43	33	36	43	41	57
177829_at	1	NC	5	4	5	5	6	6	8	7
177828_at	1	1	30	18	28	21	23	13	18	10
177827_at	1	NC	5	4	4	4	5	4	7	6
177826_at	1	NC	6	6	5	5	5	5	5	5
177825_at	1	NC	5	6	4	4	5	5	5	5
177824_at	1	NC	5	5	4	4	5	4	5	5
177823_at	1	2	27	32	34	21	31	33	41	46
177822_s_at	1	NC	28	39	34	46	59	71	84	90
177821_at	1	NC	5	5	4	4	6	6	6	6
177820_at	1	NC	5	4	4	4	5	4	5	6
177819_at	1	NC	5	5	5	4	5	5	6	6
177818_at	1	NC	6	5	4	4	5	5	6	6
177817_at	1	NC	6	5	5	4	5	5	6	5
177816_at	1	NC	8	7	5	4	6	5	7	7
177815_s_at	1	1	47	31	47	50	42	39	17	14
177814_s_at	1	NC	5	4	4	4	5	4	5	5
177813_at	1	NC	5	5	5	4	5	4	6	5
177812_at	1	NC	5	4	4	4	5	4	5	5
177811_at	1	NC	5	5	5	4	6	5	5	5
177810_s_at	1	2	10	17	18	8	23	37	74	81
177809_s_at	1	NC	19	24	31	16	31	25	13	17
177808_at	1	NC	7	7	6	6	7	6	7	7
177807_at	1	NC	5	5	4	4	5	4	5	5
177806_s_at	0	NC	5	5	5	4	5	4	5	6
177805_at	0	NC	5	4	4	4	5	4	5	5
177804_at	1	NC	8	6	8	8	8	8	9	10
177803_at	1	NC	5	4	4	4	5	4	6	5
177802_at	1	NC	6	5	5	4	5	5	6	6
177801_at	1	NC	6	4	4	4	6	5	6	6
177800_s_at	1	NC	42	40	28	37	33	30	35	34
177799_at	1	NC	5	5	4	4	5	4	5	5
177798_at	1	NC	6	4	4	4	6	5	5	5
177797_at	1	NC	5	5	6	4	5	5	5	5
177796_at	1	NC	7	5	6	5	7	6	7	9
177795_at	1	NC	6	6	5	5	7	5	7	5
177794_at	1	3	309	257	332	318	352	280	359	235
177793_at	1	NC	5	5	4	4	5	4	6	5
177792_at	1	NC	7	7	5	5	6	6	6	6
177791_at	1	NC	5	5	5	4	5	4	5	5
177790_at	1	NC	7	5	4	5	6	6	7	6
177789_at	1	NC	5	5	5	4	5	4	6	5
177788_at	1	NC	6	5	5	4	6	5	6	6
177787_at	1	NC	5	5	5	4	5	4	5	5
177786_at	1	NC	6	7	5	6	6	5	6	7
177785_s_at	1	NC	177	124	229	115	207	159	307	188
177784_at	1	NC	6	5	5	4	6	5	5	5
177783_at	1	NC	5	5	4	4	5	4	5	5
177782_s_at	1	37	19	12	25	17	32	20	40	30
177781_at	1	NC	5	5	5	4	6	5	6	6
177780_at	1	NC	6	6	4	4	5	5	6	6
177779_s_at	0	NC	48	69	52	66	34	48	29	41
177778_at	1	NC	26	38	28	44	34	28	29	29
177777_at	0	NC	6	6	5	5	6	5	6	6
177776_at	1	NC	7	6	6	5	6	6	7	6
177775_at	1	NC	5	5	5	4	6	6	7	7
177774_at	1	10	146	138	169	174	207	187	118	74
177773_at	1	NC	7	6	5	5	5	6	6	6
177772_at	1	NC	5	6	5	5	6	5	6	6
177771_at	1	NC	7	5	6	5	6	5	7	6
177770_s_at	1	7	159	123	168	138	211	199	268	240
177769_at	1	NC	5	5	5	4	5	5	5	6
177768_s_at	1	1	69	59	80	156	111	61	40	25
177767_at	1	NC	25	21	8	26	9	10	8	8
177766_at	1	NC	5	4	4	4	5	4	5	5
177765_at	1	NC	6	5	5	4	6	5	7	6
177764_at	1	NC	6	4	5	4	5	4	6	5
177763_at	1	NC	5	5	5	4	5	4	5	5
177762_at	1	NC	7	6	5	4	6	4	8	6
177761_at	1	NC	5	5	4	4	5	4	5	5
177760_at	1	52	35	32	57	21	54	38	84	84
177759_at	1	NC	5	4	4	4	5	4	5	5
177758_at	1	NC	7	8	7	7	8	8	10	8
177757_at	1	NC	6	5	5	7	5	5	5	5
177756_at	1	NC	6	6	5	5	6	5	6	5
177755_at	1	NC	5	5	5	4	5	4	5	5
177754_at	1	NC	7	7	7	7	7	7	9	10
177753_at	1	NC	5	5	6	4	5	4	6	6
177752_at	1	NC	5	5	4	4	6	5	6	6
177751_at	1	NC	5	4	5	4	5	4	5	5
177750_at	1	NC	6	5	5	4	5	4	5	7
177749_at	1	NC	5	6	6	6	6	5	6	6
177748_s_at	1	NC	5	4	4	4	5	4	5	5
177747_at	1	NC	6	5	5	4	5	5	5	5
177746_at	1	NC	6	4	5	4	6	5	6	6
177745_s_at	1	NC	15	13	18	16	20	15	22	17
177744_at	1	NC	7	9	7	7	8	7	8	7
177743_at	1	NC	5	5	4	4	6	5	6	5
177742_at	1	NC	6	5	5	5	6	5	6	7
177741_s_at	1	1	143	120	190	107	179	63	40	25
177740_s_at	1	NC	27	18	14	16	12	11	17	17
177739_s_at	1	3	46	46	43	50	52	34	35	27
177738_at	1	NC	5	5	4	4	5	4	5	5
177737_at	1	NC	6	5	5	4	5	4	5	5
177736_at	1	NC	7	6	7	8	6	6	6	5
177735_at	1	3	29	27	36	23	54	33	63	36
177734_at	1	NC	6	5	5	4	5	4	5	5
177733_at	1	NC	5	5	5	4	5	5	5	6
177732_s_at	1	NC	5	4	4	4	5	4	5	5
177731_at	1	27	20	33	28	34	41	45	57	54
177730_s_at	1	NC	779	688	820	689	716	810	1018	1069
177729_at	1	NC	5	4	4	4	5	4	6	5
177728_at	1	NC	5	5	4	4	5	4	5	5
177727_at	1	NC	5	5	5	4	5	5	6	6
177726_at	1	NC	18	19	18	26	33	24	16	14
177725_at	1	NC	64	49	59	48	80	48	92	81
177724_at	1	NC	6	5	4	4	5	5	6	5
177723_at	1	NC	8	7	7	7	7	6	8	7
177722_at	1	NC	5	4	4	4	6	9	12	15
177721_s_at	0	NC	6	6	5	4	6	5	5	5
177720_at	1	NC	5	4	4	4	5	4	5	5
177719_at	1	NC	5	8	6	5	6	6	7	8
177718_at	1	NC	6	5	4	4	6	5	5	5
177717_s_at	0	NC	5	4	4	4	5	4	5	5
177716_at	0	NC	5	6	4	4	5	5	5	5
177715_s_at	1	NC	6	5	5	5	7	5	7	6
177714_at	1	NC	9	5	6	5	6	5	7	5
177713_at	1	NC	5	5	4	4	5	4	5	5
177712_at	1	NC	6	5	5	4	6	5	6	5
177711_at	1	NC	7	8	7	6	7	6	7	6
177710_s_at	1	NC	36	35	30	41	22	23	14	17
177709_at	1	NC	5	5	5	4	5	5	5	6
177708_at	1	NC	5	4	4	4	5	4	5	5
177707_at	1	NC	7	5	5	5	7	7	10	10
177706_at	1	NC	6	5	5	4	6	5	7	9
177705_at	1	5	5	6	5	4	6	7	20	13
177704_at	1	NC	8	7	7	10	15	10	20	13
177703_at	1	NC	6	5	5	5	6	5	5	5
177702_at	1	NC	6	6	6	5	6	5	6	7
177701_s_at	0	NC	5	4	4	4	5	4	5	5
177700_at	1	NC	6	5	5	4	6	5	6	6
177699_at	1	6	103	82	65	86	51	39	21	22
177698_s_at	1	NC	22	14	19	25	22	19	21	18
177697_at	1	NC	5	5	5	4	5	4	5	5
177696_at	1	NC	6	8	6	4	6	5	7	6
177695_at	1	NC	5	4	4	4	5	4	5	5
177694_at	1	19	17	23	24	11	59	114	204	119
177693_at	1	NC	5	4	4	4	5	4	5	5
177692_at	1	NC	24	24	16	20	12	13	10	9
177691_at	1	NC	5	6	4	4	5	5	5	5
177690_at	1	NC	7	7	6	6	7	5	7	7
177689_at	1	NC	5	5	4	4	5	4	5	5
177688_at	1	NC	6	7	5	4	6	5	6	8
177687_at	1	NC	6	6	5	4	7	5	6	6
177686_at	1	NC	5	4	5	4	5	4	5	5
177685_s_at	1	NC	405	339	398	225	335	303	418	310
177684_s_at	1	NC	49	42	47	64	48	32	20	19
177683_at	1	NC	7	7	7	6	7	5	7	6
177682_at	1	NC	6	4	5	4	5	4	5	5
177681_s_at	0	NC	6	6	5	5	6	5	6	6
177680_at	1	NC	6	5	5	5	6	5	6	6
177679_at	1	NC	5	5	5	4	5	4	6	5
177678_at	1	NC	5	4	4	4	6	4	5	5
177677_at	1	NC	5	7	6	5	6	4	6	5
177676_s_at	1	NC	5	6	5	5	6	5	7	7
177675_at	1	NC	5	5	5	4	5	4	6	6
177674_at	1	NC	5	5	5	4	5	4	5	5
177673_s_at	1	NC	44	64	47	38	38	43	22	31
177672_at	1	NC	5	5	4	4	6	4	5	6
177671_at	1	NC	5	5	4	4	6	4	5	5
177670_at	1	NC	5	4	4	4	5	4	6	5
177669_at	1	NC	6	6	5	5	6	5	6	7
177668_s_at	1	NC	7	5	5	5	7	6	6	6
177667_at	1	NC	18	10	13	18	16	12	13	11
177666_at	1	NC	5	4	4	4	5	4	5	5
177665_at	1	NC	26	18	25	39	38	30	43	33
177664_s_at	1	NC	9	10	7	11	8	5	6	5
177663_at	1	NC	5	4	5	4	5	4	6	5
177662_at	1	NC	5	5	5	4	5	5	5	5
177661_at	1	NC	6	5	6	4	6	5	6	5
177660_at	1	NC	5	4	5	4	5	6	6	5
177659_at	1	NC	5	6	5	4	5	4	5	6
177658_at	1	NC	5	5	5	4	6	4	5	6
177657_at	1	NC	5	5	4	4	5	4	5	5
177656_at	1	NC	5	4	4	4	5	4	5	5
177655_at	1	NC	5	6	5	5	7	5	8	6
177654_at	1	NC	5	5	4	4	5	4	6	5
177653_s_at	0	NC	114	119	117	75	117	107	95	83
177652_at	1	NC	32	29	35	22	40	34	29	28
177651_at	1	NC	5	4	4	4	5	4	5	5
177650_at	1	4	8	7	7	8	8	7	10	7
177649_s_at	1	7	54	66	51	51	64	82	71	65
177648_at	1	NC	6	6	6	4	6	5	6	5
177647_s_at	1	NC	6	5	5	5	5	5	5	6
177646_at	1	NC	35	39	28	43	23	12	9	12
177645_at	1	NC	5	6	5	4	5	5	6	6
177644_s_at	1	NC	5	5	4	4	5	4	5	5
177643_at	1	NC	7	7	7	5	6	5	6	6
177642_at	1	NC	5	5	4	4	5	5	5	5
177641_at	1	NC	5	5	4	4	5	4	5	5
177640_at	1	NC	5	6	5	6	6	6	7	6
177639_at	1	NC	5	4	4	4	5	5	5	5
177638_at	1	NC	5	5	4	4	5	4	5	5
177637_at	1	5	5	4	4	4	6	7	18	16
177636_at	1	NC	5	6	4	4	6	5	6	5
177635_at	1	NC	6	6	6	5	6	5	6	6
177634_at	1	NC	6	6	5	5	5	4	6	5
177633_at	1	NC	5	5	4	4	5	4	5	5
177632_at	0	NC	6	6	6	6	7	6	7	5
177631_at	1	NC	5	4	4	4	5	4	5	5
177630_at	1	NC	7	6	6	5	8	8	10	9
177629_at	1	NC	7	5	5	5	6	5	6	6
177628_s_at	1	1	27	39	38	27	39	35	7	9
177627_at	1	NC	5	5	5	5	5	4	6	5
177626_at	1	NC	5	4	4	4	5	4	5	5
177625_at	1	NC	5	5	4	4	5	4	5	5
177624_at	1	7	140	235	171	128	167	230	205	271
177623_at	1	NC	6	6	6	5	6	5	6	7
177622_at	1	NC	33	23	42	18	54	28	47	40
177621_at	1	NC	5	5	5	4	5	4	6	6
177620_s_at	1	1	45	29	30	53	26	21	16	19
177619_at	1	NC	5	4	4	4	5	4	5	5
177618_at	1	NC	6	6	5	4	5	5	5	5
177617_at	1	NC	7	6	6	5	6	6	7	6
177616_at	1	NC	6	5	6	4	6	5	6	6
177615_s_at	0	NC	132	109	148	83	123	128	76	89
177614_at	1	3	86	40	117	42	115	65	70	43
177613_at	1	NC	5	5	4	4	5	4	5	5
177612_s_at	1	NC	6	5	5	4	5	4	6	5
177611_at	1	NC	5	5	5	4	6	5	6	5
177610_at	1	NC	5	5	5	4	5	4	6	5
177609_at	1	NC	8	6	6	6	6	6	8	10
177608_at	1	NC	6	7	6	5	7	9	9	12
177607_s_at	1	NC	9	7	6	6	6	6	6	7
177606_at	1	10	404	402	385	432	373	491	305	271
177605_at	1	NC	5	4	4	4	5	5	5	5
177604_at	1	NC	5	4	5	4	6	5	5	6
177603_at	1	9	5	5	5	4	5	9	26	35
177602_s_at	1	1	84	60	64	82	97	58	21	16
177601_at	1	NC	154	90	159	90	182	151	197	131
177600_at	1	24	59	52	67	28	56	37	25	27
177599_at	1	NC	6	8	5	5	6	6	7	5
177598_at	1	NC	6	5	5	5	5	4	6	5
177597_at	1	NC	6	5	5	4	6	5	6	8
177596_s_at	1	NC	6	6	5	4	6	5	6	5
177595_at	1	NC	5	5	4	4	5	4	5	5
177594_at	1	NC	5	4	4	4	5	5	5	5
177593_at	1	NC	5	5	5	4	5	4	5	5
177592_at	1	NC	109	78	122	82	155	122	181	139
177591_at	1	NC	5	5	5	4	6	4	6	6
177590_at	1	NC	6	4	5	5	5	4	6	5
177589_at	1	NC	5	5	5	4	5	4	6	5
177588_at	1	NC	6	5	5	4	5	4	6	5
177587_at	1	NC	5	4	5	4	5	4	6	5
177586_at	1	NC	9	8	6	5	8	7	8	8
177585_at	1	NC	5	5	4	5	5	4	5	6
177584_s_at	1	NC	5	6	5	4	5	4	6	5
177583_at	1	NC	5	5	5	4	5	4	6	5
177582_s_at	1	NC	47	52	49	31	69	55	91	81
177581_at	1	NC	5	4	5	4	5	4	5	5
177580_at	1	NC	5	4	5	4	5	5	6	6
177579_at	1	NC	6	5	5	4	5	4	5	5
177578_at	1	NC	5	5	4	4	5	5	5	6
177577_s_at	0	NC	7	6	5	4	6	5	5	6
177576_at	1	NC	5	6	6	6	6	6	6	6
177575_at	1	5	5	4	5	4	8	18	80	89
177574_at	1	NC	281	305	298	193	181	151	137	103
177573_at	1	NC	6	4	5	4	5	4	6	6
177572_at	1	NC	6	6	6	4	5	5	6	6
177571_at	1	28	14	13	8	37	25	38	33	44
177570_s_at	1	NC	6	6	5	4	5	5	6	6
177569_s_at	1	NC	5	5	4	4	5	4	5	5
177568_at	1	NC	8	7	10	11	16	9	15	16
177567_s_at	1	NC	97	75	92	99	67	52	51	44
177566_at	1	NC	6	4	4	4	5	4	5	5
177565_at	1	NC	5	4	5	4	5	5	5	5
177564_at	1	NC	5	5	5	4	6	5	6	5
177563_s_at	1	NC	20	15	25	11	28	13	21	13
177562_at	1	NC	5	5	5	4	5	4	5	6
177561_at	1	NC	5	5	5	4	5	4	6	5
177560_at	1	NC	6	5	5	4	5	4	6	6
177559_at	1	NC	5	6	5	4	5	4	5	5
177558_at	1	NC	5	5	5	4	5	4	5	5
177557_at	1	NC	5	6	5	4	6	5	6	6
177556_at	1	NC	7	7	6	5	6	6	7	7
177555_at	1	NC	5	4	5	4	5	6	6	6
177554_at	1	NC	6	6	5	5	6	5	6	6
177553_at	1	NC	5	5	4	4	6	4	6	5
177552_at	1	NC	5	5	4	4	5	4	5	5
177551_at	1	NC	6	5	5	4	6	5	6	5
177550_at	1	NC	7	5	5	6	6	5	5	6
177549_s_at	1	NC	6	5	5	4	6	4	6	5
177548_at	1	NC	6	5	5	5	6	5	6	6
177547_at	1	11	194	91	84	83	23	9	10	14
177546_at	1	1	34	22	34	16	25	10	8	7
177545_at	1	NC	5	4	5	4	5	4	6	5
177544_at	1	NC	5	5	5	4	5	4	5	5
177543_s_at	1	NC	5	4	5	4	5	4	5	5
177542_at	1	NC	5	5	4	4	5	4	5	5
177541_at	1	NC	5	4	4	4	5	4	5	5
177540_at	1	NC	5	4	4	4	5	5	5	5
177539_at	1	NC	5	4	4	4	5	4	5	5
177538_at	1	NC	6	4	5	4	6	4	5	5
177537_at	1	9	31	27	25	33	48	67	70	71
177536_at	1	NC	5	5	5	4	6	5	6	6
177535_s_at	1	7	117	134	141	122	199	221	261	278
177534_at	1	NC	5	5	4	4	5	4	6	5
177533_at	1	NC	5	5	4	4	5	4	5	5
177532_at	1	NC	5	4	4	4	5	4	5	5
177531_at	1	NC	7	8	6	4	7	6	6	7
177530_at	1	NC	7	7	7	5	7	5	7	6
177529_at	1	NC	12	16	13	18	17	17	15	14
177528_at	1	NC	5	5	5	4	5	4	5	5
177527_at	1	NC	7	5	6	4	6	4	5	6
177526_at	1	NC	7	6	5	4	5	4	7	6
177525_s_at	1	NC	6	5	6	4	6	5	6	6
177524_at	1	NC	5	5	4	4	5	5	5	5
177523_at	1	NC	5	4	5	4	5	4	6	5
177522_at	1	NC	5	4	4	4	5	4	5	5
177521_at	1	NC	5	4	6	5	5	4	5	5
177520_at	1	NC	5	5	4	4	5	4	5	5
177519_at	1	NC	6	6	5	4	6	5	6	6
177518_at	0	NC	5	5	5	4	5	5	6	5
177517_at	1	NC	5	5	5	5	8	6	12	11
177516_at	1	NC	5	5	5	4	6	5	6	5
177515_at	1	NC	6	5	5	5	6	5	6	6
177514_at	1	NC	8	8	7	9	8	9	12	10
177513_at	1	NC	5	5	5	4	5	4	6	5
177512_at	1	NC	6	6	5	5	6	6	6	7
177511_at	1	NC	13	10	13	13	17	13	13	11
177510_at	1	NC	5	4	4	4	6	4	5	5
177509_at	1	NC	5	4	4	4	5	4	5	5
177508_at	1	2	50	44	59	28	43	47	92	84
177507_at	1	NC	7	6	5	4	5	4	6	6
177506_at	1	NC	5	5	5	4	5	4	5	5
177505_at	1	NC	6	5	4	4	5	4	5	5
177504_at	1	NC	6	5	5	6	6	6	5	6
177503_at	1	NC	5	4	4	4	5	4	5	5
177502_at	1	NC	5	4	4	4	5	4	5	5
177501_at	1	NC	5	5	6	4	6	5	7	8
177500_at	1	NC	5	5	5	4	5	4	5	5
177499_at	1	NC	6	5	6	6	7	5	6	7
177498_at	1	3	34	26	41	25	51	36	62	42
177497_at	1	6	60	52	46	48	22	27	14	19
177496_at	1	NC	5	5	5	4	5	5	6	6
177495_at	1	NC	7	5	6	5	6	5	6	6
177494_at	1	NC	5	4	4	4	6	4	5	5
177493_at	1	NC	6	4	5	4	6	5	6	5
177492_at	0	NC	5	5	4	4	5	4	6	5
177491_at	1	NC	5	6	5	4	8	6	8	6
177490_at	1	NC	6	5	5	5	5	5	6	5
177489_at	1	NC	5	4	4	4	5	4	5	5
177488_at	1	NC	28	23	24	15	15	21	12	11
177487_at	1	NC	5	4	4	4	5	4	5	5
177486_s_at	1	NC	5	5	4	4	5	5	6	6
177485_s_at	1	NC	9	10	14	10	21	14	27	17
177484_at	0	NC	6	5	5	4	5	4	5	5
177483_at	1	NC	5	5	4	4	5	4	5	5
177482_at	1	2	7	7	6	8	8	8	6	9
177481_at	1	NC	7	6	7	7	7	6	8	8
177480_at	1	NC	5	5	4	7	5	6	6	5
177479_at	1	NC	6	5	4	4	5	4	5	5
177478_at	1	NC	5	4	4	4	5	5	5	5
177477_at	1	NC	5	4	5	4	5	4	5	5
177476_at	1	NC	6	4	4	4	6	5	6	6
177475_at	1	NC	146	171	172	174	215	188	240	203
177474_at	1	NC	5	6	4	4	6	5	6	6
177473_at	1	NC	5	4	4	4	5	4	5	5
177472_at	1	1	208	178	179	183	147	93	36	37
177471_at	1	NC	6	5	5	4	5	5	5	6
177470_at	1	NC	5	4	5	4	5	4	6	5
177469_at	1	NC	5	4	4	4	5	4	5	5
177468_at	1	NC	6	6	6	5	6	5	7	6
177467_at	1	NC	9	7	8	11	14	8	8	6
177466_at	1	NC	6	5	5	6	5	5	5	6
177465_at	1	NC	6	6	5	4	6	5	5	6
177464_at	1	NC	5	5	5	4	5	5	5	5
177463_at	1	NC	6	4	5	4	5	5	5	6
177462_at	1	NC	5	4	4	4	6	4	6	8
177461_at	1	NC	5	4	4	4	5	5	9	12
177460_at	1	NC	6	6	6	5	6	5	6	6
177459_at	1	NC	8	8	6	7	8	6	8	8
177458_at	1	NC	5	5	5	4	5	5	5	5
177457_at	1	NC	5	5	5	4	5	4	5	5
177456_at	1	NC	106	107	122	74	123	95	101	77
177455_s_at	1	NC	6	6	6	5	6	6	6	6
177454_at	1	NC	5	5	4	4	5	4	5	5
177453_at	1	NC	5	5	5	4	5	4	5	5
177452_at	1	NC	5	4	4	4	5	4	5	6
177451_at	1	NC	5	4	4	4	5	4	5	5
177450_at	1	NC	6	5	4	4	5	4	5	5
177449_at	1	NC	6	5	4	4	6	4	6	6
177448_at	1	NC	5	4	5	4	5	4	5	5
177447_s_at	1	NC	6	5	5	6	6	6	6	7
177446_at	1	NC	5	7	5	5	6	5	6	6
177445_at	1	NC	6	6	6	5	6	6	6	6
177444_at	1	25	24	17	31	35	61	49	33	14
177443_at	1	NC	5	5	5	4	6	5	6	5
177442_at	1	NC	5	5	4	5	6	5	6	5
177441_at	1	NC	5	5	5	4	5	4	5	6
177440_at	1	NC	5	4	4	4	5	4	5	5
177439_s_at	0	NC	10	9	13	6	6	9	8	8
177438_at	1	NC	6	7	6	6	6	6	6	6
177437_at	1	NC	5	4	5	4	5	4	5	5
177436_at	1	NC	6	5	5	4	6	5	5	6
177435_at	1	NC	6	5	5	4	6	6	7	7
177434_at	1	NC	6	6	5	5	6	5	6	6
177433_at	1	NC	5	8	5	4	5	5	8	6
177432_at	1	NC	5	4	5	4	5	4	5	5
177431_at	1	NC	5	5	4	4	5	4	6	5
177430_s_at	1	NC	6	5	4	4	5	4	5	5
177429_s_at	1	NC	7	7	6	7	7	6	7	6
177428_at	1	NC	6	6	5	5	5	6	7	6
177427_at	1	NC	6	5	6	4	6	8	19	12
177426_at	1	NC	5	4	4	4	5	4	5	5
177425_at	1	NC	6	4	4	4	5	5	5	6
177424_at	1	NC	7	6	5	5	5	5	6	6
177423_at	1	18	76	100	67	115	74	93	58	75
177422_s_at	1	3	81	70	108	64	144	82	87	52
177421_at	1	NC	6	5	4	4	6	5	6	5
177420_s_at	1	NC	26	15	22	19	34	14	11	7
177419_s_at	0	NC	5	4	4	4	5	4	5	5
177418_at	1	NC	6	5	4	5	5	4	5	5
177417_at	1	5	6	8	6	5	8	15	19	34
177416_at	1	NC	6	4	5	4	5	4	5	5
177415_s_at	1	NC	5	5	5	4	6	5	6	6
177414_at	1	NC	6	5	5	5	6	5	7	7
177413_s_at	1	NC	5	6	4	5	5	4	6	6
177412_at	1	NC	6	5	5	4	5	5	6	6
177411_s_at	1	3	347	381	330	244	255	310	234	180
177410_at	1	NC	6	6	5	5	5	5	5	6
177409_at	1	NC	5	4	4	4	5	4	6	5
177408_at	1	NC	5	5	5	4	6	5	6	5
177407_s_at	1	3	42	53	49	37	49	58	36	38
177406_at	1	NC	93	65	98	62	81	38	60	48
177405_at	1	NC	5	5	4	4	5	5	5	8
177404_at	1	NC	6	5	5	4	6	5	5	5
177403_at	1	NC	5	5	4	4	5	4	5	5
177402_s_at	1	1	93	82	107	175	162	76	77	54
177401_at	1	NC	5	5	4	4	5	5	6	6
177400_at	1	NC	5	4	5	4	5	4	6	6
177399_at	1	NC	6	6	4	4	5	5	6	7
177398_at	1	3	138	177	127	249	126	315	140	202
177397_at	1	NC	6	4	5	4	6	4	6	6
177396_at	1	NC	54	30	37	22	20	14	16	20
177395_at	1	NC	5	6	7	5	5	5	7	6
177394_at	1	NC	25	22	14	39	13	21	12	19
177393_at	1	NC	11	10	7	20	10	11	7	6
177392_at	1	NC	6	5	4	4	6	5	5	6
177391_s_at	1	4	25	22	23	18	24	12	10	9
177390_at	1	NC	5	5	4	4	5	4	5	5
177389_at	1	NC	5	5	6	4	8	6	6	5
177388_at	1	NC	5	5	4	4	5	4	5	5
177387_at	1	NC	6	5	5	4	6	4	5	6
177386_s_at	1	NC	6	4	5	4	7	5	9	8
177385_at	1	NC	7	8	7	11	11	12	11	11
177384_s_at	1	NC	106	89	95	97	77	86	83	65
177383_at	1	NC	5	5	5	4	5	5	6	6
177382_at	1	NC	5	5	7	5	8	9	5	6
177381_at	0	NC	6	5	6	4	6	5	6	6
177380_at	1	NC	5	4	4	4	5	4	5	5
177379_at	1	NC	7	8	7	8	9	9	9	8
177378_at	1	NC	5	5	4	4	5	4	5	5
177377_at	1	1	31	30	33	47	35	37	20	25
177376_s_at	1	NC	5	5	5	5	6	5	6	6
177375_at	1	NC	7	5	5	4	6	6	6	6
177374_at	1	NC	5	5	6	5	6	5	6	6
177373_s_at	1	NC	8	6	11	9	19	9	20	10
177372_s_at	1	NC	36	51	45	49	37	33	25	33
177371_s_at	1	NC	5	5	4	4	5	5	6	6
177370_s_at	1	NC	5	5	4	4	5	5	8	6
177369_at	1	NC	5	4	4	4	5	4	5	5
177368_at	1	NC	6	5	5	4	5	4	5	5
177367_at	1	NC	5	5	4	5	5	4	6	5
177366_s_at	1	NC	103	80	95	73	133	92	128	86
177365_at	1	NC	6	5	5	4	6	4	6	6
177364_at	1	NC	5	5	4	4	5	4	5	5
177363_at	1	NC	5	5	5	5	6	5	6	6
177362_at	1	NC	8	8	8	8	7	7	7	9
177361_s_at	1	NC	20	35	17	13	11	8	6	7
177360_s_at	1	NC	8	7	9	8	9	7	9	9
177359_at	1	NC	5	5	4	4	5	5	6	8
177358_at	1	NC	6	7	6	7	7	7	8	8
177357_at	1	NC	10	10	9	24	13	23	13	18
177356_at	1	NC	5	4	4	4	5	4	5	5
177355_at	1	NC	38	29	34	65	38	39	26	27
177354_at	1	NC	6	7	6	6	7	6	6	7
177353_s_at	1	NC	5	5	5	4	5	4	5	5
177352_at	1	NC	5	5	4	4	5	5	5	6
177351_at	1	NC	5	5	5	4	5	5	5	5
177350_at	1	NC	20	13	16	9	16	11	9	7
177349_at	0	NC	5	4	5	4	5	4	6	5
177348_at	1	NC	6	6	6	6	8	6	8	8
177347_at	1	NC	37	30	44	35	59	39	49	44
177346_at	1	13	255	243	258	227	149	133	80	89
177345_at	1	NC	6	5	5	4	5	5	6	6
177344_at	0	NC	16	18	18	28	27	24	31	29
177343_at	1	NC	5	5	5	5	5	4	6	6
177342_at	1	NC	7	7	6	7	8	8	9	7
177341_at	1	NC	5	4	5	4	5	4	5	5
177340_at	1	6	115	131	103	123	62	75	33	46
177339_at	1	NC	8	10	8	7	8	7	8	8
177338_at	1	NC	5	5	4	4	5	4	5	5
177337_at	1	NC	5	4	4	4	5	4	5	5
177336_at	1	NC	21	21	18	18	19	18	14	15
177335_at	1	NC	6	4	4	4	5	4	6	5
177334_at	1	NC	5	6	5	4	6	4	6	5
177333_at	0	NC	5	4	5	4	5	4	5	5
177332_at	1	NC	53	54	42	48	27	25	15	13
177331_at	1	NC	6	5	6	5	6	5	6	6
177330_s_at	1	NC	5	6	5	4	5	4	6	5
177329_at	1	NC	5	4	5	4	5	4	5	5
177328_at	0	NC	6	6	5	5	6	5	6	6
177327_at	1	NC	5	5	4	4	5	4	6	7
177326_at	0	NC	5	4	4	4	5	11	14	23
177325_at	1	NC	6	5	4	5	6	5	6	6
177324_s_at	1	2	6	6	5	5	7	8	12	20
177323_at	1	NC	6	5	6	4	5	4	6	5
